RARNUM,StreetAddr,ZIP5,UseCode,YearBuilt,SQFTmain,Units,TotalVal
5517007026,258 S WESTERN AVE,90004,Commercial,1994,3060,1,522495
5517009035,4311 W 2ND ST,90004,Residential,1970,34695,39,4202348
5517011010,211 N HOBART BLVD,90004,Residential,1917,1883,1,242956
5517005013,151 N OXFORD AVE,90004,Residential,1917,2543,1,155177
5517010022, ,0,Residential,0,0,0,8946
5517010025,205 N SERRANO AVE,90004,Residential,1919,1665,1,341709
5517011036,4303 W 1ST ST,90004,Residential,1916,9622,6,468911
5517012020,175 S HOBART BLVD,90004,Residential,1913,4743,1,803862
5517011009,207 N HOBART BLVD,90004,Residential,1918,1792,1,437516
5517012018,4201 W 2ND ST,90004,Residential,1926,898,2,163681
5517014021,254 S HOBART BLVD,90004,Residential,1981,1792,1,228571
5517005021,242 N WESTERN AVE,90004,Commercial,1928,60728,80,2054631
5517011012,219 N HOBART BLVD,90004,Residential,1918,2010,1,131885
5517012027,135 S HOBART BLVD,90004,Residential,1913,1814,1,228050
5517012029,127 S HOBART BLVD,90004,Residential,1911,1943,1,304660
5517013012,220 S SERRANO AVE,90004,Residential,1959,5294,8,215653
5517009024,165 S SERRANO AVE,90004,Residential,1908,1994,1,107972
5517010019,132 N OXFORD AVE,90004,Residential,1941,8488,12,221029
5517012026,143 S HOBART BLVD,90004,Residential,1912,1534,1,61354
5517005023, ,0,Commercial,0,0,0,300
5517013013,226 S SERRANO AVE,90004,Residential,1987,17338,21,1928180
5517015017,128 S HOBART BLVD,90004,Residential,1912,1720,1,540000
5517016006,206 N HOBART BLVD,90004,Residential,1918,1740,1,129301
5517005029,139 N OXFORD AVE,90004,Residential,1961,6860,8,638702
5517012007,132 S SERRANO AVE,90004,Residential,1911,1754,1,232779
5517012034,103 S HOBART BLVD,90004,Residential,1916,1939,1,426928
5517014026,"254 S HOBART BLVD, UNIT   6",90004,Residential,1981,1444,1,282183
5517014030,"254 S HOBART BLVD, UNIT  10",90004,Residential,1981,2113,1,233665
5517010031,4520 BEVERLY BLVD,90004,Commercial,1951,1008,1,767211
5517011007,202 N SERRANO AVE,90004,Residential,1918,1554,1,394482
5517012023,159 S HOBART BLVD,90004,Residential,1912,1902,1,461083
5517007029,4301 W 3RD ST,90004,Recreational,0,0,0,21298747
5517013017,252 S SERRANO AVE,90004,Residential,1961,9584,10,1486390
5517015039,4189 W 002 ST,90004,Commercial,2007,13570,0,2827903
5517017001,4322 BEVERLY BLVD,90004,Commercial,1920,7001,0,865266
5517017019,112 N HARVARD BLVD,90004,Residential,1910,2376,1,257000
5517006017,4315 W 2ND ST,90004,Commercial,1921,10526,0,1043880
5517017018,108 N HARVARD BLVD,90004,Residential,1924,1784,1,265099
5517008017,252 S OXFORD AVE,90004,Commercial,1917,3596,0,1081346
5517009017,123 S SERRANO AVE,90004,Residential,1908,1847,1,427270
5517010021, ,0,Residential,0,0,0,115979
5517013021,204 S SERRANO AVE,90004,Residential,1916,4336,4,730017
5517016019,120 N HOBART BLVD,90004,Residential,1915,2616,3,808654
5517018001,184 S HARVARD BLVD,90004,Residential,1911,1790,1,371678
5517018033,4218 W 1ST ST,90004,Residential,1907,3898,3,367651
5517005019,4550 BEVERLY BLVD,90004,Commercial,1923,6026,0,817617
5517012006,128 S SERRANO AVE,90004,Residential,1909,2769,1,600000
5517013010,215 S HOBART BLVD,90004,Institutional,1912,16106,0,617987
5517016029,143 N HARVARD BLVD,90004,Residential,1915,1520,1,418048
5517017022,130 N HARVARD BLVD,90004,Residential,1914,2009,1,574817
5517018025,167 S KINGSLEY DR,90004,Residential,1909,2740,3,559112
5517019020,234 S HARVARD BLVD,90004,Residential,1953,6018,8,288640
5517010006,127 N SERRANO AVE,90004,Residential,2012,2403,1,287536
5517012002,108 S SERRANO AVE,90004,Residential,1910,1468,1,61745
5517018005,164 S HARVARD BLVD,90004,Residential,1920,1740,1,347857
5517018020,145 S KINGSLEY DR,90004,Residential,1910,2434,1,109587
5517019025,208 S HARVARD BLVD,90004,Residential,1954,5934,8,174961
5517011022,116 N SERRANO AVE,90004,Residential,1916,2130,1,638887
5517014005,239 S HARVARD BLVD,90004,Residential,1968,7748,8,255566
5517018004,168 S HARVARD BLVD,90004,Residential,1915,1934,1,69960
5517018022,155 S KINGSLEY DR,90004,Residential,1909,2560,1,297315
5517021002,107 S ARDMORE AVE,90004,Residential,1911,2033,1,626200
5517022032,126 N KINGSLEY DR,90004,Residential,1911,2202,5,331399
5518003007,119 N NORMANDIE AVE,90004,Residential,1911,2457,2,283746
5517018024,163 S KINGSLEY DR,90004,Residential,1909,2604,1,318641
5517021029,128 S KINGSLEY DR,90004,Residential,1910,1704,1,63358
5517022031,120 N KINGSLEY DR,90004,Residential,1915,2547,4,466887
5517012022,163 S HOBART BLVD,90004,Residential,1911,2382,1,620000
5517019002,209 S KINGSLEY DR,90004,Residential,1910,2046,1,262759
5517022016,147 N ARDMORE AVE,90004,Residential,1920,1154,1,190692
5517014019,235 S HARVARD BLVD,90004,Residential,1972,40934,48,6266899
5517017024,140 N HARVARD BLVD,90004,Residential,1920,1718,1,85251
5517020024,218 S KINGSLEY DR,90004,Residential,1911,2138,1,153324
5517020026,206 S KINGSLEY DR,90004,Residential,1910,2086,1,580042
5518003012,106 N ARDMORE AVE,90004,Residential,1909,1244,1,222286
5518004018,216 N NORMANDIE AVE,90004,Residential,1948,4156,6,448957
5517017013,210 N HARVARD BLVD,90004,Residential,1919,1652,1,181919
5517018023,159 S KINGSLEY DR,90004,Residential,1911,1468,1,576000
5517019022,220 S HARVARD BLVD,90004,Residential,1910,2088,1,397675
5517021016,179 S ARDMORE AVE,90004,Residential,1910,1952,1,700000
5518001018,254 S ARDMORE AVE,90004,Residential,1908,2436,1,385625
5518003008,115 N NORMANDIE AVE,90004,Residential,1960,8191,10,1311526
5518005030,128 N NORMANDIE AVE,90004,Residential,1957,6890,10,169766
5517017033,127 N KINGSLEY DR,90004,Residential,1908,1788,2,601109
5517017040, ,0,Residential,0,0,0,82687
5517019005,229 S KINGSLEY DR,90004,Residential,1910,3018,1,527382
5517022027,4169 W 1ST ST,90004,Residential,1907,4997,5,1075000
5518001024,224 S ARDMORE AVE,90004,Residential,1909,2183,1,57548
5518001031,229 S NORMANDIE AVE,90004,Residential,1988,15575,20,2997044
5518003013,110 N ARDMORE AVE,90004,Residential,1909,2112,1,203783
5518003020,138 N ARDMORE AVE,90004,Residential,1911,915,1,212757
5518004004,212 N ARDMORE AVE,90004,Residential,1921,1364,1,439000
5518005018,163 N MARIPOSA AVE,90004,Residential,1922,2494,2,229431
5518005028,138 N NORMANDIE AVE,90004,Residential,1910,1460,1,149778
5517020006,229 S ARDMORE AVE,90004,Residential,1912,2780,1,632968
5517021023,158 S KINGSLEY DR,90004,Residential,1910,2256,1,284559
5518002020,178 S ARDMORE AVE,90004,Residential,1911,2390,1,680000
5518005016,157 N MARIPOSA AVE,90004,Residential,1920,1147,1,191323
5518006013,118 S NORMANDIE AVE,90004,Residential,1909,1794,1,78393
5517017020,120 N HARVARD BLVD,90004,Residential,1909,1614,1,319114
5517017036,111 N KINGSLEY DR,90004,Residential,1909,2336,1,562000
5518001026,212 S ARDMORE AVE,90004,Residential,1911,2088,1,494735
5518002012,161 S NORMANDIE AVE,90004,Residential,1910,3754,2,705457
5518002017,4013 W 2ND ST,90004,Residential,1925,1468,1,351427
5518005022,173 N MARIPOSA AVE,90004,Residential,1924,2953,2,404729
5518005024,177 N MARIPOSA AVE,90004,Residential,1933,2017,2,300203
